hour,feature,mean_abs_shap,feature_type,days_back
20,dSocdt_h21_day_minus8,0.0,dSocdt,8
20,dSocdt_h22_day_minus8,0.0,dSocdt,8
20,dSocdt_h23_day_minus8,0.0,dSocdt,8
20,Soc_h0_day_minus8,0.0,Soc,8
20,Soc_h1_day_minus8,0.0,Soc,8
20,Soc_h2_day_minus8,0.0,Soc,8
20,Soc_h3_day_minus8,0.0,Soc,8
20,Soc_h4_day_minus8,0.0,Soc,8
20,Soc_h5_day_minus8,0.0,Soc,8
20,Soc_h6_day_minus8,0.0,Soc,8
20,Soc_h7_day_minus8,0.0,Soc,8
20,Soc_h8_day_minus8,0.0,Soc,8
20,Soc_h9_day_minus8,0.0,Soc,8
20,Soc_h10_day_minus8,0.0,Soc,8
20,Soc_h11_day_minus8,0.0,Soc,8
20,Soc_h12_day_minus8,0.0,Soc,8
20,Soc_h13_day_minus8,0.0,Soc,8
20,Soc_h14_day_minus8,0.0,Soc,8
20,Soc_h15_day_minus8,0.0,Soc,8
20,Soc_h16_day_minus8,0.0,Soc,8
20,Soc_h17_day_minus8,0.0,Soc,8
20,Soc_h18_day_minus8,0.0,Soc,8
20,Soc_h19_day_minus8,0.0,Soc,8
20,Soc_h20_day_minus8,0.0,Soc,8
20,Soc_h21_day_minus8,0.0,Soc,8
20,Soc_h22_day_minus8,0.0,Soc,8
20,Soc_h23_day_minus8,0.0,Soc,8
20,dayofweek_day_minus8,0.0,Date,8
20,day_day_minus8,0.0,Date,8
20,month_day_minus8,0.0,Date,8
20,year_day_minus8,0.0,Date,8
20,dSocdt_h0_day_minus7,0.0,dSocdt,7
20,dSocdt_h1_day_minus7,0.0,dSocdt,7
20,dSocdt_h2_day_minus7,0.0,dSocdt,7
20,dSocdt_h3_day_minus7,0.0,dSocdt,7
20,dSocdt_h4_day_minus7,0.0,dSocdt,7
20,dSocdt_h5_day_minus7,0.0,dSocdt,7
20,dSocdt_h6_day_minus7,0.0,dSocdt,7
20,dSocdt_h7_day_minus7,0.0,dSocdt,7
20,dSocdt_h8_day_minus7,0.0,dSocdt,7
20,dSocdt_h9_day_minus7,0.0,dSocdt,7
20,dSocdt_h10_day_minus7,0.0,dSocdt,7
20,dSocdt_h11_day_minus7,0.0,dSocdt,7
20,dSocdt_h12_day_minus7,0.0,dSocdt,7
20,dSocdt_h13_day_minus7,0.0,dSocdt,7
20,dSocdt_h14_day_minus7,0.0,dSocdt,7
20,dSocdt_h15_day_minus7,0.0,dSocdt,7
20,dSocdt_h16_day_minus7,0.0,dSocdt,7
20,dSocdt_h17_day_minus7,0.0,dSocdt,7
20,dSocdt_h18_day_minus7,0.0,dSocdt,7
20,dSocdt_h19_day_minus7,0.0,dSocdt,7
20,dSocdt_h20_day_minus7,0.0,dSocdt,7
20,dSocdt_h21_day_minus7,0.0,dSocdt,7
20,dSocdt_h22_day_minus7,0.0,dSocdt,7
20,dSocdt_h23_day_minus7,0.0,dSocdt,7
20,Soc_h0_day_minus7,0.0,Soc,7
20,Soc_h1_day_minus7,0.0,Soc,7
20,Soc_h2_day_minus7,0.0,Soc,7
20,Soc_h3_day_minus7,0.0,Soc,7
20,Soc_h4_day_minus7,0.0,Soc,7
20,Soc_h5_day_minus7,0.0,Soc,7
20,Soc_h6_day_minus7,0.0,Soc,7
20,Soc_h7_day_minus7,0.0,Soc,7
20,Soc_h8_day_minus7,0.0,Soc,7
20,Soc_h9_day_minus7,0.0,Soc,7
20,Soc_h10_day_minus7,0.0,Soc,7
20,Soc_h11_day_minus7,0.0,Soc,7
20,Soc_h12_day_minus7,0.0,Soc,7
20,Soc_h13_day_minus7,0.0,Soc,7
20,Soc_h14_day_minus7,0.0,Soc,7
20,Soc_h15_day_minus7,0.0,Soc,7
20,Soc_h16_day_minus7,0.0,Soc,7
20,Soc_h17_day_minus7,0.0,Soc,7
20,Soc_h18_day_minus7,0.0,Soc,7
20,Soc_h19_day_minus7,0.0,Soc,7
20,Soc_h20_day_minus7,0.0,Soc,7
20,Soc_h21_day_minus7,0.0,Soc,7
20,Soc_h22_day_minus7,0.0,Soc,7
20,Soc_h23_day_minus7,0.0,Soc,7
20,dayofweek_day_minus7,0.0,Date,7
20,day_day_minus7,0.0,Date,7
20,month_day_minus7,0.0,Date,7
20,year_day_minus7,0.0,Date,7
20,dSocdt_h0_day_minus6,0.0,dSocdt,6
20,dSocdt_h1_day_minus6,0.0,dSocdt,6
20,dSocdt_h2_day_minus6,0.0,dSocdt,6
20,dSocdt_h3_day_minus6,0.0,dSocdt,6
20,dSocdt_h4_day_minus6,0.0,dSocdt,6
20,dSocdt_h5_day_minus6,0.0,dSocdt,6
20,dSocdt_h6_day_minus6,0.0,dSocdt,6
20,dSocdt_h7_day_minus6,0.0,dSocdt,6
20,dSocdt_h8_day_minus6,0.0,dSocdt,6
20,dSocdt_h9_day_minus6,0.0,dSocdt,6
20,dSocdt_h10_day_minus6,0.0,dSocdt,6
20,dSocdt_h11_day_minus6,0.0,dSocdt,6
20,dSocdt_h12_day_minus6,0.0,dSocdt,6
20,dSocdt_h13_day_minus6,0.0,dSocdt,6
20,dSocdt_h14_day_minus6,0.0,dSocdt,6
20,dSocdt_h15_day_minus6,0.0,dSocdt,6
20,dSocdt_h16_day_minus6,0.0,dSocdt,6
20,dSocdt_h17_day_minus6,0.0,dSocdt,6
20,dSocdt_h18_day_minus6,0.0,dSocdt,6
20,dSocdt_h19_day_minus6,0.0,dSocdt,6
20,dSocdt_h20_day_minus6,0.0,dSocdt,6
20,dSocdt_h21_day_minus6,0.0,dSocdt,6
20,dSocdt_h22_day_minus6,0.0,dSocdt,6
20,dSocdt_h23_day_minus6,0.0,dSocdt,6
20,Soc_h0_day_minus6,0.0,Soc,6
20,Soc_h1_day_minus6,0.0,Soc,6
20,Soc_h2_day_minus6,0.0,Soc,6
20,Soc_h3_day_minus6,0.0,Soc,6
20,Soc_h4_day_minus6,0.0,Soc,6
20,Soc_h5_day_minus6,0.0,Soc,6
20,Soc_h6_day_minus6,0.0,Soc,6
20,Soc_h7_day_minus6,0.0,Soc,6
20,Soc_h8_day_minus6,0.0,Soc,6
20,Soc_h9_day_minus6,0.0,Soc,6
20,Soc_h10_day_minus6,0.0,Soc,6
20,Soc_h11_day_minus6,0.0,Soc,6
20,Soc_h12_day_minus6,0.0,Soc,6
20,Soc_h13_day_minus6,0.0,Soc,6
20,Soc_h14_day_minus6,0.0,Soc,6
20,Soc_h15_day_minus6,0.0,Soc,6
20,Soc_h16_day_minus6,0.0,Soc,6
20,Soc_h17_day_minus6,0.0,Soc,6
20,Soc_h18_day_minus6,0.0,Soc,6
20,Soc_h19_day_minus6,0.0,Soc,6
20,Soc_h20_day_minus6,0.0,Soc,6
20,Soc_h21_day_minus6,0.0,Soc,6
20,Soc_h22_day_minus6,0.0,Soc,6
20,Soc_h23_day_minus6,0.0,Soc,6
20,dayofweek_day_minus6,0.0,Date,6
20,day_day_minus6,0.0,Date,6
20,month_day_minus6,0.0,Date,6
20,year_day_minus6,0.0,Date,6
20,dSocdt_h0_day_minus5,0.0,dSocdt,5
20,dSocdt_h1_day_minus5,0.0,dSocdt,5
20,dSocdt_h2_day_minus5,0.0,dSocdt,5
20,dSocdt_h3_day_minus5,0.0,dSocdt,5
20,dSocdt_h4_day_minus5,0.0,dSocdt,5
20,dSocdt_h5_day_minus5,0.0,dSocdt,5
20,dSocdt_h6_day_minus5,0.0,dSocdt,5
20,dSocdt_h7_day_minus5,0.0,dSocdt,5
20,dSocdt_h8_day_minus5,0.0,dSocdt,5
20,dSocdt_h9_day_minus5,0.0,dSocdt,5
20,dSocdt_h10_day_minus5,0.0,dSocdt,5
20,dSocdt_h11_day_minus5,0.0,dSocdt,5
20,dSocdt_h12_day_minus5,0.0,dSocdt,5
20,dSocdt_h13_day_minus5,0.0,dSocdt,5
20,dSocdt_h14_day_minus5,0.0,dSocdt,5
20,dSocdt_h15_day_minus5,0.0,dSocdt,5
20,dSocdt_h16_day_minus5,0.0,dSocdt,5
20,dSocdt_h17_day_minus5,0.0,dSocdt,5
20,dSocdt_h18_day_minus5,0.0,dSocdt,5
20,dSocdt_h19_day_minus5,0.0,dSocdt,5
20,dSocdt_h20_day_minus5,0.0,dSocdt,5
20,dSocdt_h21_day_minus5,0.0,dSocdt,5
20,dSocdt_h22_day_minus5,0.0,dSocdt,5
20,dSocdt_h23_day_minus5,0.0,dSocdt,5
20,Soc_h0_day_minus5,0.0,Soc,5
20,Soc_h1_day_minus5,0.0,Soc,5
20,Soc_h2_day_minus5,0.0,Soc,5
20,Soc_h3_day_minus5,0.0,Soc,5
20,Soc_h4_day_minus5,0.0,Soc,5
20,Soc_h5_day_minus5,0.0,Soc,5
20,Soc_h6_day_minus5,0.0,Soc,5
20,Soc_h7_day_minus5,0.0,Soc,5
20,Soc_h8_day_minus5,0.0,Soc,5
20,Soc_h9_day_minus5,0.0,Soc,5
20,Soc_h10_day_minus5,0.0,Soc,5
20,Soc_h11_day_minus5,0.0,Soc,5
20,Soc_h12_day_minus5,0.0,Soc,5
20,Soc_h13_day_minus5,0.0,Soc,5
20,Soc_h14_day_minus5,0.0,Soc,5
20,Soc_h15_day_minus5,0.0,Soc,5
20,Soc_h16_day_minus5,0.0,Soc,5
20,Soc_h17_day_minus5,0.0,Soc,5
20,Soc_h18_day_minus5,0.0,Soc,5
20,Soc_h19_day_minus5,0.0,Soc,5
20,Soc_h20_day_minus5,0.0,Soc,5
20,Soc_h21_day_minus5,0.0,Soc,5
20,Soc_h22_day_minus5,0.0,Soc,5
20,Soc_h23_day_minus5,0.0,Soc,5
20,dayofweek_day_minus5,0.0,Date,5
20,day_day_minus5,0.0,Date,5
20,month_day_minus5,0.0,Date,5
20,year_day_minus5,0.0,Date,5
20,dSocdt_h0_day_minus4,0.0,dSocdt,4
20,dSocdt_h1_day_minus4,0.0,dSocdt,4
20,dSocdt_h2_day_minus4,0.0,dSocdt,4
20,dSocdt_h3_day_minus4,0.0,dSocdt,4
20,dSocdt_h4_day_minus4,0.0,dSocdt,4
20,dSocdt_h5_day_minus4,0.0,dSocdt,4
20,dSocdt_h6_day_minus4,0.0,dSocdt,4
20,dSocdt_h7_day_minus4,0.005822,dSocdt,4
20,dSocdt_h8_day_minus4,0.0,dSocdt,4
20,dSocdt_h9_day_minus4,0.0,dSocdt,4
20,dSocdt_h10_day_minus4,0.0,dSocdt,4
20,dSocdt_h11_day_minus4,0.0,dSocdt,4
20,dSocdt_h12_day_minus4,0.0,dSocdt,4
20,dSocdt_h13_day_minus4,0.0,dSocdt,4
20,dSocdt_h14_day_minus4,0.0,dSocdt,4
20,dSocdt_h15_day_minus4,0.0,dSocdt,4
20,dSocdt_h16_day_minus4,0.0,dSocdt,4
20,dSocdt_h17_day_minus4,0.0,dSocdt,4
20,dSocdt_h18_day_minus4,0.0,dSocdt,4
20,dSocdt_h19_day_minus4,0.0,dSocdt,4
20,dSocdt_h20_day_minus4,0.0,dSocdt,4
20,dSocdt_h21_day_minus4,0.0,dSocdt,4
20,dSocdt_h22_day_minus4,0.0,dSocdt,4
20,dSocdt_h23_day_minus4,0.0,dSocdt,4
20,Soc_h0_day_minus4,0.0,Soc,4
20,Soc_h1_day_minus4,0.0,Soc,4
20,Soc_h2_day_minus4,0.0,Soc,4
20,Soc_h3_day_minus4,0.0,Soc,4
20,Soc_h4_day_minus4,0.0,Soc,4
20,Soc_h5_day_minus4,0.0,Soc,4
20,Soc_h6_day_minus4,0.0,Soc,4
20,Soc_h7_day_minus4,0.0,Soc,4
20,Soc_h8_day_minus4,0.0,Soc,4
20,Soc_h9_day_minus4,0.0,Soc,4
20,Soc_h10_day_minus4,0.0,Soc,4
20,Soc_h11_day_minus4,0.0,Soc,4
20,Soc_h12_day_minus4,0.0,Soc,4
20,Soc_h13_day_minus4,0.0,Soc,4
20,Soc_h14_day_minus4,0.0,Soc,4
20,Soc_h15_day_minus4,0.0,Soc,4
20,Soc_h16_day_minus4,0.0,Soc,4
20,Soc_h17_day_minus4,0.0,Soc,4
20,Soc_h18_day_minus4,0.0,Soc,4
20,Soc_h19_day_minus4,0.0,Soc,4
20,Soc_h20_day_minus4,0.0,Soc,4
20,Soc_h21_day_minus4,0.0,Soc,4
20,Soc_h22_day_minus4,0.0,Soc,4
20,Soc_h23_day_minus4,0.0,Soc,4
20,dayofweek_day_minus4,0.0,Date,4
20,day_day_minus4,0.0,Date,4
20,month_day_minus4,0.0,Date,4
20,year_day_minus4,0.0,Date,4
20,dSocdt_h0_day_minus3,0.0,dSocdt,3
20,dSocdt_h1_day_minus3,0.0,dSocdt,3
20,dSocdt_h2_day_minus3,0.0,dSocdt,3
20,dSocdt_h3_day_minus3,0.0,dSocdt,3
20,dSocdt_h4_day_minus3,0.0,dSocdt,3
20,dSocdt_h5_day_minus3,0.0,dSocdt,3
20,dSocdt_h6_day_minus3,0.0,dSocdt,3
20,dSocdt_h7_day_minus3,0.0,dSocdt,3
20,dSocdt_h8_day_minus3,0.0,dSocdt,3
20,dSocdt_h9_day_minus3,0.0,dSocdt,3
20,dSocdt_h10_day_minus3,0.0,dSocdt,3
20,dSocdt_h11_day_minus3,0.0,dSocdt,3
20,dSocdt_h12_day_minus3,0.0,dSocdt,3
20,dSocdt_h13_day_minus3,0.0,dSocdt,3
20,dSocdt_h14_day_minus3,0.0,dSocdt,3
20,dSocdt_h15_day_minus3,0.0,dSocdt,3
20,dSocdt_h16_day_minus3,0.0,dSocdt,3
20,dSocdt_h17_day_minus3,0.0,dSocdt,3
20,dSocdt_h18_day_minus3,0.0,dSocdt,3
20,dSocdt_h19_day_minus3,0.0,dSocdt,3
20,dSocdt_h20_day_minus3,0.0,dSocdt,3
20,dSocdt_h21_day_minus3,0.0,dSocdt,3
20,dSocdt_h22_day_minus3,0.00478204,dSocdt,3
20,dSocdt_h23_day_minus3,0.0,dSocdt,3
20,Soc_h0_day_minus3,0.0,Soc,3
20,Soc_h1_day_minus3,0.0,Soc,3
20,Soc_h2_day_minus3,0.0,Soc,3
20,Soc_h3_day_minus3,0.0,Soc,3
20,Soc_h4_day_minus3,0.0,Soc,3
20,Soc_h5_day_minus3,0.0,Soc,3
20,Soc_h6_day_minus3,0.0,Soc,3
20,Soc_h7_day_minus3,0.0,Soc,3
20,Soc_h8_day_minus3,0.0,Soc,3
20,Soc_h9_day_minus3,0.0,Soc,3
20,Soc_h10_day_minus3,0.0,Soc,3
20,Soc_h11_day_minus3,0.0,Soc,3
20,Soc_h12_day_minus3,0.0,Soc,3
20,Soc_h13_day_minus3,0.0,Soc,3
20,Soc_h14_day_minus3,0.0,Soc,3
20,Soc_h15_day_minus3,0.0,Soc,3
20,Soc_h16_day_minus3,0.0,Soc,3
20,Soc_h17_day_minus3,0.0,Soc,3
20,Soc_h18_day_minus3,0.0,Soc,3
20,Soc_h19_day_minus3,0.0,Soc,3
20,Soc_h20_day_minus3,0.0,Soc,3
20,Soc_h21_day_minus3,0.0,Soc,3
20,Soc_h22_day_minus3,0.0,Soc,3
20,Soc_h23_day_minus3,0.0,Soc,3
20,dayofweek_day_minus3,0.0,Date,3
20,day_day_minus3,0.0,Date,3
20,month_day_minus3,0.0,Date,3
20,year_day_minus3,0.0,Date,3
20,dSocdt_h0_day_minus2,0.0,dSocdt,2
20,dSocdt_h1_day_minus2,0.0,dSocdt,2
20,dSocdt_h2_day_minus2,0.0,dSocdt,2
20,dSocdt_h3_day_minus2,0.0,dSocdt,2
20,dSocdt_h4_day_minus2,0.0,dSocdt,2
20,dSocdt_h5_day_minus2,0.0,dSocdt,2
20,dSocdt_h6_day_minus2,0.0,dSocdt,2
20,dSocdt_h7_day_minus2,0.0,dSocdt,2
20,dSocdt_h8_day_minus2,0.0,dSocdt,2
20,dSocdt_h9_day_minus2,0.0,dSocdt,2
20,dSocdt_h10_day_minus2,0.0,dSocdt,2
20,dSocdt_h11_day_minus2,0.0,dSocdt,2
20,dSocdt_h12_day_minus2,0.0,dSocdt,2
20,dSocdt_h13_day_minus2,0.0,dSocdt,2
20,dSocdt_h14_day_minus2,0.0,dSocdt,2
20,dSocdt_h15_day_minus2,0.00388774,dSocdt,2
20,dSocdt_h16_day_minus2,0.0,dSocdt,2
20,dSocdt_h17_day_minus2,0.0,dSocdt,2
20,dSocdt_h18_day_minus2,0.03600732,dSocdt,2
20,dSocdt_h19_day_minus2,0.09959513,dSocdt,2
20,dSocdt_h20_day_minus2,0.19992992,dSocdt,2
20,dSocdt_h21_day_minus2,0.02379969,dSocdt,2
20,dSocdt_h22_day_minus2,0.0,dSocdt,2
20,dSocdt_h23_day_minus2,0.03663205,dSocdt,2
20,Soc_h0_day_minus2,0.0,Soc,2
20,Soc_h1_day_minus2,0.0,Soc,2
20,Soc_h2_day_minus2,0.0,Soc,2
20,Soc_h3_day_minus2,0.0,Soc,2
20,Soc_h4_day_minus2,0.0,Soc,2
20,Soc_h5_day_minus2,0.0,Soc,2
20,Soc_h6_day_minus2,0.0,Soc,2
20,Soc_h7_day_minus2,0.0,Soc,2
20,Soc_h8_day_minus2,0.0,Soc,2
20,Soc_h9_day_minus2,0.0,Soc,2
20,Soc_h10_day_minus2,0.0,Soc,2
20,Soc_h11_day_minus2,0.0,Soc,2
20,Soc_h12_day_minus2,0.0,Soc,2
20,Soc_h13_day_minus2,0.0,Soc,2
20,Soc_h14_day_minus2,0.0,Soc,2
20,Soc_h15_day_minus2,0.0,Soc,2
20,Soc_h16_day_minus2,0.0,Soc,2
20,Soc_h17_day_minus2,0.00664684,Soc,2
20,Soc_h18_day_minus2,0.0068816,Soc,2
20,Soc_h19_day_minus2,0.0,Soc,2
20,Soc_h20_day_minus2,0.0,Soc,2
20,Soc_h21_day_minus2,0.0,Soc,2
20,Soc_h22_day_minus2,0.0,Soc,2
20,Soc_h23_day_minus2,0.0,Soc,2
20,dayofweek_day_minus2,0.0,Date,2
20,day_day_minus2,0.0,Date,2
20,month_day_minus2,0.0,Date,2
20,year_day_minus2,0.0,Date,2
20,dSocdt_h0_day_minus1,0.0,dSocdt,1
20,dSocdt_h1_day_minus1,0.0,dSocdt,1
20,dSocdt_h2_day_minus1,0.0,dSocdt,1
20,dSocdt_h3_day_minus1,0.0,dSocdt,1
20,dSocdt_h4_day_minus1,0.0,dSocdt,1
20,dSocdt_h5_day_minus1,0.19671959,dSocdt,1
20,dSocdt_h6_day_minus1,0.0,dSocdt,1
20,dSocdt_h7_day_minus1,0.0,dSocdt,1
20,dSocdt_h8_day_minus1,0.02767489,dSocdt,1
20,dSocdt_h9_day_minus1,0.0,dSocdt,1
20,dSocdt_h10_day_minus1,0.0,dSocdt,1
20,dSocdt_h11_day_minus1,0.05847223,dSocdt,1
20,dSocdt_h12_day_minus1,0.01060522,dSocdt,1
20,dSocdt_h13_day_minus1,0.0,dSocdt,1
20,dSocdt_h14_day_minus1,0.11441746,dSocdt,1
20,dSocdt_h15_day_minus1,0.29853013,dSocdt,1
20,dSocdt_h16_day_minus1,0.03299144,dSocdt,1
20,dSocdt_h17_day_minus1,0.0,dSocdt,1
20,dSocdt_h18_day_minus1,0.0,dSocdt,1
20,dSocdt_h19_day_minus1,0.30984262,dSocdt,1
20,dSocdt_h20_day_minus1,0.4526321,dSocdt,1
20,dSocdt_h21_day_minus1,0.06189197,dSocdt,1
20,dSocdt_h22_day_minus1,0.0,dSocdt,1
20,dSocdt_h23_day_minus1,0.0159976,dSocdt,1
20,Soc_h0_day_minus1,0.0,Soc,1
20,Soc_h1_day_minus1,0.0,Soc,1
20,Soc_h2_day_minus1,0.0,Soc,1
20,Soc_h3_day_minus1,0.0,Soc,1
20,Soc_h4_day_minus1,0.0,Soc,1
20,Soc_h5_day_minus1,0.0,Soc,1
20,Soc_h6_day_minus1,0.0,Soc,1
20,Soc_h7_day_minus1,0.0,Soc,1
20,Soc_h8_day_minus1,0.0,Soc,1
20,Soc_h9_day_minus1,0.0,Soc,1
20,Soc_h10_day_minus1,0.0,Soc,1
20,Soc_h11_day_minus1,0.0,Soc,1
20,Soc_h12_day_minus1,0.0,Soc,1
20,Soc_h13_day_minus1,0.0,Soc,1
20,Soc_h14_day_minus1,0.0,Soc,1
20,Soc_h15_day_minus1,0.0,Soc,1
20,Soc_h16_day_minus1,0.0,Soc,1
20,Soc_h17_day_minus1,0.0,Soc,1
20,Soc_h18_day_minus1,0.0,Soc,1
20,Soc_h19_day_minus1,0.0,Soc,1
20,Soc_h20_day_minus1,0.0,Soc,1
20,Soc_h21_day_minus1,0.0,Soc,1
20,Soc_h22_day_minus1,0.0,Soc,1
20,Soc_h23_day_minus1,0.0,Soc,1
20,dayofweek_day_minus1,0.0,Date,1
20,day_day_minus1,0.0,Date,1
20,month_day_minus1,0.03190897,Date,1
20,year_day_minus1,0.0,Date,1
21,dSocdt_h0_day_minus14,0.0,dSocdt,14
21,dSocdt_h1_day_minus14,0.0,dSocdt,14
21,dSocdt_h2_day_minus14,0.0,dSocdt,14
21,dSocdt_h3_day_minus14,0.0,dSocdt,14
21,dSocdt_h4_day_minus14,0.0,dSocdt,14
21,dSocdt_h5_day_minus14,0.0,dSocdt,14
21,dSocdt_h6_day_minus14,0.0,dSocdt,14
21,dSocdt_h7_day_minus14,0.0,dSocdt,14
21,dSocdt_h8_day_minus14,0.0,dSocdt,14
21,dSocdt_h9_day_minus14,0.0,dSocdt,14
21,dSocdt_h10_day_minus14,0.0,dSocdt,14
21,dSocdt_h11_day_minus14,0.0,dSocdt,14
21,dSocdt_h12_day_minus14,0.0,dSocdt,14
21,dSocdt_h13_day_minus14,0.0,dSocdt,14
21,dSocdt_h14_day_minus14,0.0,dSocdt,14
21,dSocdt_h15_day_minus14,0.0,dSocdt,14
21,dSocdt_h16_day_minus14,0.0,dSocdt,14
21,dSocdt_h17_day_minus14,0.0,dSocdt,14
21,dSocdt_h18_day_minus14,0.0,dSocdt,14
21,dSocdt_h19_day_minus14,0.0,dSocdt,14
21,dSocdt_h20_day_minus14,0.0,dSocdt,14
21,dSocdt_h21_day_minus14,0.0,dSocdt,14
21,dSocdt_h22_day_minus14,0.0,dSocdt,14
21,dSocdt_h23_day_minus14,0.0,dSocdt,14
21,Soc_h0_day_minus14,0.0,Soc,14
21,Soc_h1_day_minus14,0.0,Soc,14
21,Soc_h2_day_minus14,0.0,Soc,14
21,Soc_h3_day_minus14,0.0,Soc,14
21,Soc_h4_day_minus14,0.0,Soc,14
21,Soc_h5_day_minus14,0.0,Soc,14
21,Soc_h6_day_minus14,0.0,Soc,14
21,Soc_h7_day_minus14,0.0,Soc,14
21,Soc_h8_day_minus14,0.0,Soc,14
21,Soc_h9_day_minus14,0.0,Soc,14
21,Soc_h10_day_minus14,0.0,Soc,14
21,Soc_h11_day_minus14,0.0,Soc,14
21,Soc_h12_day_minus14,0.0,Soc,14
21,Soc_h13_day_minus14,0.0,Soc,14
21,Soc_h14_day_minus14,0.0,Soc,14
21,Soc_h15_day_minus14,0.0,Soc,14
21,Soc_h16_day_minus14,0.0,Soc,14
21,Soc_h17_day_minus14,0.0,Soc,14
21,Soc_h18_day_minus14,0.0,Soc,14
21,Soc_h19_day_minus14,0.0,Soc,14
21,Soc_h20_day_minus14,0.0,Soc,14
21,Soc_h21_day_minus14,0.0,Soc,14
21,Soc_h22_day_minus14,0.0,Soc,14
21,Soc_h23_day_minus14,0.0,Soc,14
21,dayofweek_day_minus14,0.0,Date,14
21,day_day_minus14,0.0,Date,14
21,month_day_minus14,0.0,Date,14
21,year_day_minus14,0.0,Date,14
21,dSocdt_h0_day_minus13,0.0,dSocdt,13
21,dSocdt_h1_day_minus13,0.0,dSocdt,13
21,dSocdt_h2_day_minus13,0.0,dSocdt,13
21,dSocdt_h3_day_minus13,0.0,dSocdt,13
21,dSocdt_h4_day_minus13,0.0,dSocdt,13
21,dSocdt_h5_day_minus13,0.0,dSocdt,13
21,dSocdt_h6_day_minus13,0.0,dSocdt,13
21,dSocdt_h7_day_minus13,0.0,dSocdt,13
21,dSocdt_h8_day_minus13,0.0,dSocdt,13
21,dSocdt_h9_day_minus13,0.0,dSocdt,13
21,dSocdt_h10_day_minus13,0.0,dSocdt,13
21,dSocdt_h11_day_minus13,0.0,dSocdt,13
21,dSocdt_h12_day_minus13,0.0,dSocdt,13
21,dSocdt_h13_day_minus13,0.0,dSocdt,13
21,dSocdt_h14_day_minus13,0.0,dSocdt,13
21,dSocdt_h15_day_minus13,0.0,dSocdt,13
21,dSocdt_h16_day_minus13,0.0,dSocdt,13
21,dSocdt_h17_day_minus13,0.0,dSocdt,13
21,dSocdt_h18_day_minus13,0.0,dSocdt,13
21,dSocdt_h19_day_minus13,0.0,dSocdt,13
21,dSocdt_h20_day_minus13,0.0,dSocdt,13
21,dSocdt_h21_day_minus13,0.0,dSocdt,13
21,dSocdt_h22_day_minus13,0.0,dSocdt,13
21,dSocdt_h23_day_minus13,0.0,dSocdt,13
21,Soc_h0_day_minus13,0.0,Soc,13
21,Soc_h1_day_minus13,0.0,Soc,13
21,Soc_h2_day_minus13,0.0,Soc,13
21,Soc_h3_day_minus13,0.0,Soc,13
21,Soc_h4_day_minus13,0.0,Soc,13
21,Soc_h5_day_minus13,0.0,Soc,13
21,Soc_h6_day_minus13,0.0,Soc,13
21,Soc_h7_day_minus13,0.0,Soc,13
21,Soc_h8_day_minus13,0.0,Soc,13
21,Soc_h9_day_minus13,0.0,Soc,13
21,Soc_h10_day_minus13,0.0,Soc,13
21,Soc_h11_day_minus13,0.0,Soc,13
21,Soc_h12_day_minus13,0.0,Soc,13
21,Soc_h13_day_minus13,0.0,Soc,13
21,Soc_h14_day_minus13,0.0,Soc,13
21,Soc_h15_day_minus13,0.0,Soc,13
21,Soc_h16_day_minus13,0.0,Soc,13
21,Soc_h17_day_minus13,0.0,Soc,13
21,Soc_h18_day_minus13,0.0,Soc,13
21,Soc_h19_day_minus13,0.0,Soc,13
21,Soc_h20_day_minus13,0.0,Soc,13
21,Soc_h21_day_minus13,0.0,Soc,13
21,Soc_h22_day_minus13,0.0,Soc,13
21,Soc_h23_day_minus13,0.0,Soc,13
21,dayofweek_day_minus13,0.0,Date,13
21,day_day_minus13,0.0,Date,13
21,month_day_minus13,0.0,Date,13
21,year_day_minus13,0.0,Date,13
21,dSocdt_h0_day_minus12,0.0,dSocdt,12
21,dSocdt_h1_day_minus12,0.0,dSocdt,12
21,dSocdt_h2_day_minus12,0.0,dSocdt,12
21,dSocdt_h3_day_minus12,0.0,dSocdt,12
21,dSocdt_h4_day_minus12,0.0,dSocdt,12
21,dSocdt_h5_day_minus12,0.0,dSocdt,12
21,dSocdt_h6_day_minus12,0.0,dSocdt,12
21,dSocdt_h7_day_minus12,0.0,dSocdt,12
21,dSocdt_h8_day_minus12,0.0,dSocdt,12
21,dSocdt_h9_day_minus12,0.0,dSocdt,12
21,dSocdt_h10_day_minus12,0.0,dSocdt,12
21,dSocdt_h11_day_minus12,0.0,dSocdt,12
21,dSocdt_h12_day_minus12,0.0,dSocdt,12
21,dSocdt_h13_day_minus12,0.0,dSocdt,12
21,dSocdt_h14_day_minus12,0.0,dSocdt,12
21,dSocdt_h15_day_minus12,0.0,dSocdt,12
21,dSocdt_h16_day_minus12,0.0,dSocdt,12
21,dSocdt_h17_day_minus12,0.0,dSocdt,12
21,dSocdt_h18_day_minus12,0.0,dSocdt,12
21,dSocdt_h19_day_minus12,0.0,dSocdt,12
21,dSocdt_h20_day_minus12,0.0,dSocdt,12
21,dSocdt_h21_day_minus12,0.0,dSocdt,12
21,dSocdt_h22_day_minus12,0.0,dSocdt,12
21,dSocdt_h23_day_minus12,0.0,dSocdt,12
21,Soc_h0_day_minus12,0.0,Soc,12
21,Soc_h1_day_minus12,0.0,Soc,12
21,Soc_h2_day_minus12,0.0,Soc,12
